PAAC2_A,PAAC2_C,PAAC2_D,PAAC2_E,PAAC2_F,PAAC2_G,PAAC2_H,PAAC2_I,PAAC2_K,PAAC2_L,PAAC2_M,PAAC2_N,PAAC2_P,PAAC2_Q,PAAC2_R,PAAC2_S,PAAC2_T,PAAC2_V,PAAC2_W,PAAC2_Y,PAAC2_lam1,PAAC2_lam2,Target
4.55,4.55,0,9.09,9.09,6.82,4.55,4.55,4.55,6.82,0,9.09,6.82,4.55,0,6.82,2.27,4.55,9.09,2.27,0.0782,0.0802,0
7.69,0,5.13,2.56,12.82,2.56,7.69,5.13,2.56,7.69,2.56,5.13,5.13,15.38,2.56,0,2.56,2.56,2.56,7.69,0.0792,0.0793,0
0,8.51,4.26,2.13,2.13,8.51,10.64,4.26,0,6.38,6.38,8.51,2.13,4.26,4.26,2.13,4.26,4.26,12.77,4.26,0.0901,0.0738,0
2.56,7.69,2.56,10.26,7.69,7.69,7.69,2.56,2.56,7.69,0,2.56,10.26,2.56,5.13,2.56,2.56,5.13,5.13,5.13,0.0812,0.099,0
3.33,10,3.33,3.33,3.33,3.33,3.33,10,3.33,3.33,6.67,6.67,6.67,0,3.33,3.33,13.33,3.33,10,0,0.0779,0.0938,0
22.5,2.5,2.5,5,7.5,5,2.5,5,7.5,10,5,2.5,0,0,2.5,5,7.5,7.5,0,0,0.0728,0.0547,0
7.5,0,2.5,7.5,5,12.5,2.5,10,0,12.5,7.5,0,7.5,0,0,7.5,2.5,5,5,5,0.0728,0.0528,0
5,7.5,7.5,7.5,5,2.5,5,7.5,5,2.5,0,5,2.5,7.5,5,2.5,7.5,5,7.5,2.5,0.0909,0.0702,0
4.35,6.52,8.7,0,4.35,10.87,6.52,2.17,0,4.35,4.35,8.7,4.35,4.35,2.17,2.17,6.52,4.35,8.7,6.52,0.0801,0.0898,0
8.33,0,0,8.33,0,8.33,8.33,0,8.33,0,0,0,0,8.33,0,25,0,25,0,0,0.0755,0.0584,0
0,0,13.33,0,0,0,0,6.67,6.67,13.33,6.67,13.33,6.67,0,13.33,6.67,6.67,6.67,0,0,0.0677,0.0772,0
5.13,2.56,10.26,5.13,5.13,0,2.56,10.26,2.56,7.69,7.69,7.69,7.69,0,10.26,2.56,2.56,5.13,2.56,2.56,0.0884,0.0894,0
2.27,2.27,4.55,11.36,11.36,9.09,2.27,6.82,2.27,9.09,2.27,2.27,6.82,0,2.27,9.09,2.27,4.55,2.27,6.82,0.0699,0.0717,0
0,0,0,13.64,4.55,9.09,4.55,9.09,4.55,9.09,0,4.55,4.55,4.55,0,0,9.09,13.64,4.55,4.55,0.0796,0.0915,0
3.23,0,3.23,0,9.68,6.45,6.45,3.23,9.68,9.68,3.23,6.45,3.23,3.23,6.45,6.45,6.45,0,9.68,3.23,0.0824,0.105,0
10,10,0,0,5,5,10,0,10,5,0,0,5,0,10,0,0,5,15,10,0.1463,0.0902,0
7.89,2.63,10.53,2.63,5.26,7.89,5.26,5.26,2.63,5.26,13.16,2.63,7.89,2.63,2.63,7.89,2.63,2.63,0,2.63,0.0736,0.0706,0
5.56,0,0,5.56,5.56,5.56,0,0,5.56,11.11,0,5.56,5.56,0,5.56,11.11,0,11.11,0,22.22,0.1003,0.0806,0
8.16,4.08,8.16,10.2,4.08,6.12,2.04,2.04,2.04,10.2,0,2.04,14.29,4.08,6.12,0,0,4.08,2.04,10.2,0.0771,0.0992,0
0,2.44,2.44,4.88,12.2,7.32,2.44,4.88,9.76,7.32,2.44,2.44,2.44,7.32,4.88,2.44,4.88,7.32,9.76,2.44,0.0948,0.0969,0
0,3.03,3.03,9.09,6.06,6.06,6.06,3.03,6.06,6.06,3.03,0,9.09,0,9.09,6.06,6.06,3.03,3.03,12.12,0.0858,0.1033,0
6.67,20,6.67,10,3.33,6.67,3.33,10,10,6.67,3.33,0,3.33,0,6.67,3.33,0,0,0,0,0.0885,0.0879,0
5.41,8.11,0,2.7,0,5.41,2.7,8.11,13.51,8.11,2.7,2.7,2.7,5.41,18.92,5.41,0,8.11,0,0,0.0974,0.102,0
12.2,12.2,9.76,17.07,2.44,0,4.88,4.88,0,2.44,0,9.76,2.44,0,0,4.88,4.88,4.88,4.88,2.44,0.0617,0.0689,0
15.91,4.55,6.82,0,4.55,6.82,2.27,11.36,2.27,2.27,0,6.82,4.55,4.55,4.55,6.82,0,0,9.09,6.82,0.1126,0.0826,0
10.26,5.13,5.13,12.82,2.56,0,10.26,2.56,2.56,2.56,5.13,0,5.13,0,2.56,0,12.82,5.13,5.13,10.26,0.0865,0.0751,0
13.33,0,0,2.22,4.44,6.67,2.22,2.22,6.67,6.67,4.44,4.44,2.22,2.22,28.89,4.44,4.44,4.44,0,0,0.1264,0.0927,0
4.08,6.12,2.04,4.08,6.12,8.16,6.12,0,8.16,4.08,6.12,0,2.04,4.08,4.08,6.12,12.24,8.16,4.08,4.08,0.0895,0.0773,0
0,5.41,8.11,5.41,5.41,5.41,0,5.41,5.41,2.7,5.41,8.11,5.41,2.7,10.81,2.7,2.7,5.41,5.41,8.11,0.0998,0.0946,0
4.55,6.82,6.82,2.27,4.55,4.55,4.55,6.82,0,6.82,2.27,9.09,0,6.82,0,18.18,6.82,6.82,2.27,0,0.0505,0.0475,0
7.14,0,0,0,0,14.29,14.29,0,7.14,7.14,0,0,0,14.29,14.29,0,0,7.14,7.14,7.14,0.075,0.1079,0
2.63,7.89,10.53,10.53,2.63,5.26,13.16,7.89,5.26,5.26,5.26,2.63,5.26,0,7.89,2.63,0,0,2.63,2.63,0.0765,0.0962,0
2.27,4.55,4.55,6.82,4.55,6.82,9.09,0,9.09,9.09,2.27,2.27,0,13.64,2.27,4.55,6.82,6.82,2.27,2.27,0.0738,0.0812,0
4.65,2.33,6.98,11.63,2.33,6.98,4.65,9.3,6.98,6.98,2.33,2.33,2.33,6.98,6.98,4.65,4.65,2.33,4.65,0,0.0816,0.0917,0
6.67,6.67,0,0,13.33,26.67,13.33,6.67,6.67,0,0,0,0,0,0,0,0,6.67,0,13.33,0.1027,0.0684,0
13.89,2.78,8.33,5.56,5.56,0,5.56,5.56,11.11,11.11,0,0,2.78,5.56,0,8.33,2.78,2.78,5.56,2.78,0.0886,0.0778,0
0,0,21.43,0,0,0,0,7.14,7.14,7.14,0,0,14.29,14.29,0,14.29,7.14,0,7.14,0,0.0669,0.069,0
13.33,0,3.33,3.33,6.67,3.33,6.67,3.33,13.33,6.67,3.33,0,0,3.33,3.33,6.67,13.33,6.67,0,3.33,0.0846,0.0798,0
2.27,0,0,2.27,4.55,6.82,2.27,2.27,20.45,4.55,6.82,2.27,2.27,6.82,22.73,4.55,6.82,0,0,2.27,0.0839,0.086,0
10,0,0,0,10,20,10,0,0,10,0,0,10,0,10,10,0,10,0,0,0.0898,0.0903,0
11.43,5.71,5.71,5.71,5.71,0,2.86,5.71,2.86,0,5.71,5.71,2.86,11.43,5.71,2.86,0,2.86,0,17.14,0.0734,0.0886,0
9.09,0,0,0,2.27,6.82,2.27,0,15.91,4.55,4.55,4.55,2.27,2.27,22.73,9.09,4.55,6.82,0,2.27,0.0955,0.1025,0
27.27,0,9.09,0,18.18,0,0,0,9.09,9.09,0,0,0,9.09,9.09,0,0,9.09,0,0,0.1143,0.0518,0
9.68,0,0,0,9.68,6.45,0,16.13,3.23,19.35,3.23,0,3.23,0,3.23,9.68,12.9,0,0,3.23,0.0693,0.0637,0
2,2,10,2,6,6,4,6,4,10,8,4,8,4,0,6,8,4,6,0,0.0814,0.0778,0
7.32,4.88,4.88,4.88,4.88,4.88,0,4.88,2.44,9.76,4.88,9.76,9.76,0,9.76,7.32,4.88,2.44,0,2.44,0.0901,0.0734,0
0,9.09,0,0,0,18.18,9.09,0,0,0,9.09,9.09,18.18,0,18.18,0,0,0,9.09,0,0.0964,0.1263,0
8.16,0,0,8.16,6.12,14.29,2.04,6.12,0,16.33,4.08,8.16,0,4.08,4.08,4.08,8.16,0,6.12,0,0.0787,0.0776,0
0,13.33,6.67,0,0,0,6.67,6.67,6.67,0,6.67,6.67,6.67,6.67,0,6.67,6.67,6.67,6.67,6.67,0.0667,0.0776,0
4.55,4.55,4.55,4.55,2.27,9.09,4.55,2.27,6.82,6.82,6.82,6.82,4.55,9.09,6.82,2.27,4.55,4.55,2.27,2.27,0.0908,0.088,0
0,0,0,0,0,0,9.09,18.18,0,0,18.18,0,0,9.09,9.09,0,0,9.09,9.09,18.18,0.0888,0.0886,0
0,0,20,0,10,0,0,0,40,0,0,0,0,10,10,0,0,0,0,10,0.0547,0.0676,0
3.03,0,0,6.06,15.15,3.03,0,6.06,6.06,15.15,3.03,0,9.09,3.03,3.03,6.06,9.09,9.09,0,3.03,0.0573,0.0673,0
6.82,4.55,0,6.82,2.27,9.09,6.82,6.82,4.55,11.36,0,2.27,4.55,2.27,2.27,6.82,6.82,2.27,2.27,11.36,0.0668,0.0758,0
6.67,0,6.67,13.33,6.67,6.67,13.33,0,6.67,0,6.67,6.67,0,0,6.67,0,6.67,6.67,0,6.67,0.0719,0.0994,0
0,0,21.43,7.14,0,7.14,0,0,0,7.14,0,7.14,7.14,14.29,0,21.43,0,7.14,0,0,0.0568,0.0594,0
0,0,0,18.18,9.09,0,0,18.18,0,0,0,0,9.09,0,0,0,18.18,9.09,9.09,9.09,0.0766,0.1015,0
2.56,0,0,0,5.13,17.95,0,7.69,0,15.38,2.56,2.56,2.56,0,2.56,12.82,5.13,15.38,2.56,5.13,0.0658,0.0652,0
5.41,0,5.41,2.7,10.81,10.81,0,10.81,0,18.92,2.7,0,2.7,5.41,5.41,0,5.41,8.11,0,5.41,0.0737,0.0638,0
6.9,6.9,10.34,6.9,3.45,6.9,3.45,10.34,0,0,6.9,6.9,0,0,10.34,3.45,10.34,3.45,0,3.45,0.0829,0.0956,0
2.7,8.11,0,2.7,0,5.41,5.41,5.41,16.22,0,8.11,2.7,5.41,5.41,16.22,2.7,0,13.51,0,0,0.1059,0.096,0
4,6,2,2,6,10,4,2,6,8,4,0,8,6,6,6,4,4,4,8,0.0957,0.0916,0
4.55,4.55,2.27,6.82,6.82,4.55,4.55,15.91,4.55,4.55,2.27,2.27,4.55,0,2.27,13.64,4.55,2.27,9.09,0,0.0806,0.0737,0
0,0,0,0,5.13,17.95,0,10.26,0,15.38,2.56,2.56,2.56,0,2.56,12.82,7.69,12.82,2.56,5.13,0.0639,0.0632,0
16.67,8.33,8.33,8.33,0,0,8.33,8.33,0,0,0,8.33,8.33,0,0,8.33,8.33,0,8.33,0,0.0761,0.0805,0
7.5,10,12.5,2.5,5,10,2.5,2.5,0,7.5,2.5,7.5,5,0,2.5,10,7.5,5,0,0,0.069,0.0662,0
12.5,8.33,0,0,4.17,8.33,8.33,0,8.33,0,4.17,8.33,0,8.33,4.17,4.17,4.17,12.5,0,4.17,0.0814,0.0741,0
11.76,5.88,5.88,0,11.76,0,0,5.88,11.76,5.88,0,5.88,5.88,11.76,0,0,5.88,0,5.88,5.88,0.1043,0.0721,0
2.63,5.26,7.89,0,7.89,5.26,0,5.26,7.89,2.63,0,5.26,13.16,7.89,5.26,2.63,5.26,7.89,5.26,2.63,0.0861,0.097,0
4.65,11.63,0,4.65,4.65,2.33,6.98,6.98,6.98,6.98,4.65,2.33,6.98,0,0,9.3,2.33,9.3,2.33,6.98,0.0572,0.0616,0
0,4.55,9.09,13.64,9.09,4.55,9.09,4.55,0,4.55,0,13.64,9.09,4.55,4.55,0,4.55,0,4.55,0,0.0826,0.0974,0
3.57,0,0,0,7.14,14.29,3.57,10.71,0,14.29,3.57,3.57,3.57,3.57,10.71,3.57,3.57,10.71,0,3.57,0.0977,0.0867,0
9.09,9.09,9.09,9.09,0,0,9.09,0,0,9.09,0,9.09,9.09,0,0,9.09,0,0,18.18,0,0.0787,0.1012,0
10.53,13.16,2.63,13.16,10.53,7.89,5.26,2.63,2.63,0,7.89,5.26,5.26,0,2.63,2.63,2.63,2.63,2.63,0,0.0716,0.0728,0
2.5,0,0,10,10,2.5,10,2.5,12.5,7.5,5,2.5,5,5,5,5,5,2.5,2.5,5,0.0834,0.0785,0
0,6.67,0,0,6.67,13.33,0,6.67,0,6.67,20,20,0,0,6.67,0,0,6.67,6.67,0,0.0946,0.0783,0
0,13.64,0,4.55,4.55,13.64,0,18.18,0,0,4.55,4.55,4.55,9.09,0,9.09,4.55,0,4.55,4.55,0.07,0.0622,0
4.88,12.2,2.44,4.88,7.32,2.44,9.76,7.32,4.88,0,2.44,2.44,4.88,2.44,2.44,2.44,7.32,2.44,7.32,9.76,0.0893,0.0629,0
9.09,0,0,0,4.55,6.82,2.27,2.27,11.36,4.55,4.55,6.82,2.27,2.27,22.73,11.36,6.82,2.27,0,0,0.1052,0.1013,0
8.16,2.04,4.08,2.04,2.04,4.08,2.04,4.08,10.2,8.16,8.16,6.12,4.08,8.16,8.16,4.08,2.04,8.16,2.04,2.04,0.0843,0.0912,0
21.88,0,9.38,3.12,3.12,3.12,0,6.25,12.5,9.38,6.25,3.12,0,3.12,0,0,6.25,12.5,0,0,0.0745,0.0741,0
0,9.09,0,18.18,9.09,18.18,0,0,0,0,0,9.09,0,0,9.09,0,9.09,0,9.09,9.09,0.1085,0.1438,0
8.11,13.51,2.7,8.11,8.11,2.7,5.41,2.7,8.11,5.41,0,2.7,5.41,5.41,2.7,2.7,5.41,5.41,5.41,0,0.0813,0.0803,0
15.38,2.56,2.56,5.13,5.13,5.13,0,12.82,2.56,5.13,0,2.56,7.69,5.13,5.13,7.69,5.13,10.26,0,0,0.0887,0.0601,0
8.16,4.08,2.04,2.04,10.2,10.2,4.08,8.16,4.08,4.08,6.12,2.04,0,6.12,2.04,6.12,6.12,6.12,6.12,2.04,0.0759,0.091,0
14.29,0,0,8.16,2.04,10.2,2.04,2.04,12.24,2.04,4.08,16.33,2.04,8.16,6.12,4.08,4.08,0,0,2.04,0.0561,0.0729,0
14.71,0,0,0,0,11.76,0,14.71,5.88,17.65,5.88,5.88,2.94,5.88,0,0,2.94,8.82,2.94,0,0.0517,0.0592,0
3.33,0,0,20,6.67,6.67,3.33,6.67,3.33,6.67,10,6.67,3.33,0,6.67,3.33,6.67,0,6.67,0,0.0997,0.071,0
0,9.09,0,9.09,9.09,0,18.18,9.09,0,0,0,9.09,18.18,0,0,0,9.09,0,0,9.09,0.0312,0.0501,0
0,5.88,8.82,5.88,2.94,0,8.82,2.94,8.82,5.88,5.88,0,11.76,0,5.88,2.94,5.88,2.94,5.88,8.82,0.0862,0.0891,0
8.33,0,4.17,8.33,8.33,4.17,0,4.17,4.17,4.17,8.33,0,4.17,0,8.33,4.17,16.67,4.17,4.17,4.17,0.1188,0.0668,0
2.5,0,2.5,0,5,20,0,17.5,0,10,2.5,0,2.5,0,2.5,10,12.5,5,2.5,5,0.0669,0.0674,0
4.26,4.26,4.26,4.26,8.51,4.26,2.13,2.13,4.26,10.64,2.13,4.26,8.51,2.13,6.38,2.13,4.26,6.38,6.38,8.51,0.0883,0.0961,0
0,0,3.45,6.9,17.24,3.45,3.45,10.34,3.45,10.34,3.45,0,6.9,6.9,6.9,6.9,6.9,3.45,0,0,0.0943,0.0926,0
8.33,0,0,0,4.17,12.5,0,0,12.5,4.17,4.17,0,4.17,4.17,20.83,12.5,0,4.17,4.17,4.17,0.0882,0.1374,0
20,0,6.67,0,0,13.33,0,6.67,6.67,0,0,6.67,13.33,0,0,0,6.67,13.33,0,6.67,0.07,0.0598,0
6.12,8.16,4.08,6.12,0,0,8.16,0,18.37,4.08,6.12,10.2,4.08,0,8.16,0,8.16,4.08,0,4.08,0.0774,0.0634,0
4.17,8.33,4.17,8.33,0,4.17,4.17,6.25,8.33,12.5,2.08,4.17,6.25,4.17,2.08,4.17,10.42,2.08,2.08,2.08,0.0607,0.0731,0
4.55,0,6.82,6.82,18.18,4.55,2.27,2.27,4.55,11.36,2.27,0,9.09,0,2.27,11.36,4.55,2.27,2.27,4.55,0.0639,0.064,0
6.67,0,3.33,0,0,10,6.67,0,10,0,6.67,0,3.33,6.67,6.67,10,10,10,10,0,0.0872,0.1062,0
2.78,2.78,2.78,0,2.78,8.33,2.78,0,13.89,8.33,2.78,8.33,8.33,2.78,8.33,8.33,5.56,2.78,0,8.33,0.0819,0.0876,0
20,0,2.86,0,8.57,8.57,2.86,14.29,0,20,2.86,2.86,2.86,0,5.71,0,2.86,2.86,0,2.86,0.0565,0.0728,0
10.34,0,3.45,0,6.9,6.9,0,3.45,0,17.24,6.9,0,0,0,3.45,17.24,0,17.24,6.9,0,0.0906,0.0647,0
5.13,5.13,5.13,2.56,7.69,5.13,5.13,5.13,2.56,5.13,10.26,0,2.56,0,12.82,7.69,5.13,7.69,0,5.13,0.0794,0.1046,0
4.88,4.88,2.44,4.88,7.32,9.76,12.2,0,7.32,2.44,4.88,9.76,4.88,2.44,7.32,7.32,7.32,0,0,0,0.0803,0.0723,0
13.33,3.33,10,10,0,0,3.33,6.67,0,6.67,10,10,6.67,6.67,6.67,6.67,0,0,0,0,0.0675,0.0754,0
0,6.38,2.13,6.38,10.64,2.13,6.38,4.26,0,6.38,0,0,8.51,8.51,4.26,4.26,2.13,2.13,14.89,10.64,0.0858,0.1026,0
6.9,0,6.9,10.34,6.9,10.34,0,3.45,13.79,6.9,0,6.9,6.9,6.9,0,0,0,13.79,0,0,0.0675,0.0768,0
4,0,10,8,6,2,0,8,0,8,0,8,8,2,8,2,10,12,0,4,0.0927,0.0801,0
2.04,6.12,8.16,4.08,14.29,4.08,6.12,8.16,4.08,6.12,6.12,6.12,4.08,2.04,4.08,2.04,0,4.08,6.12,2.04,0.0952,0.0804,0
0,0,20,13.33,0,0,33.33,0,0,0,6.67,6.67,0,0,6.67,0,6.67,0,0,6.67,0.0696,0.0612,0
5.26,0,2.63,0,5.26,0,2.63,10.53,5.26,10.53,2.63,2.63,5.26,15.79,2.63,2.63,2.63,0,15.79,7.89,0.0909,0.0866,0
6.25,2.08,4.17,2.08,8.33,4.17,8.33,8.33,4.17,4.17,2.08,4.17,4.17,2.08,4.17,4.17,10.42,2.08,8.33,6.25,0.0839,0.0882,0
0,8.11,8.11,8.11,8.11,5.41,5.41,5.41,5.41,0,0,5.41,5.41,5.41,2.7,2.7,5.41,2.7,5.41,10.81,0.095,0.0791,0
0,8.33,5.56,13.89,8.33,5.56,0,11.11,11.11,2.78,8.33,5.56,0,2.78,2.78,2.78,0,5.56,2.78,2.78,0.0681,0.0684,0
7.89,5.26,5.26,2.63,2.63,7.89,5.26,0,7.89,2.63,2.63,7.89,2.63,7.89,10.53,2.63,5.26,0,5.26,7.89,0.0956,0.089,0
4.35,4.35,0,4.35,13.04,6.52,2.17,0,8.7,8.7,4.35,6.52,0,2.17,4.35,10.87,10.87,4.35,2.17,2.17,0.0659,0.0873,0
5.26,5.26,2.63,5.26,2.63,2.63,5.26,10.53,2.63,5.26,0,7.89,0,10.53,5.26,10.53,7.89,2.63,7.89,0,0.0804,0.0866,0
31.25,0,0,0,0,6.25,0,0,6.25,18.75,0,6.25,6.25,6.25,0,6.25,0,6.25,0,6.25,0.048,0.0592,0
2.56,2.56,5.13,5.13,7.69,10.26,2.56,0,5.13,2.56,7.69,10.26,2.56,5.13,5.13,10.26,0,7.69,2.56,5.13,0.0852,0.0874,0
13.33,6.67,0,6.67,0,0,0,20,6.67,0,0,0,13.33,0,6.67,13.33,6.67,0,0,6.67,0.0875,0.0749,0
7.14,0,0,0,0,21.43,0,7.14,7.14,21.43,0,0,7.14,7.14,7.14,0,0,14.29,0,0,0.0913,0.1084,0
14.29,0,7.14,7.14,14.29,0,7.14,0,7.14,7.14,0,0,0,0,14.29,14.29,0,0,0,7.14,0.0802,0.1115,0
12,16,4,0,8,12,8,4,4,4,0,0,4,0,12,0,8,4,0,0,0.0948,0.1032,0
0,0,0,5.26,0,10.53,15.79,21.05,5.26,0,10.53,0,10.53,0,0,0,5.26,10.53,0,5.26,0.0607,0.0626,0
8.51,0,2.13,0,4.26,8.51,2.13,2.13,6.38,4.26,4.26,4.26,2.13,2.13,31.91,4.26,8.51,4.26,0,0,0.1207,0.1007,0
8.33,0,0,8.33,0,8.33,25,0,0,0,8.33,0,0,0,0,16.67,8.33,16.67,0,0,0.0547,0.0353,0
4.35,0,0,2.17,2.17,8.7,0,2.17,10.87,4.35,4.35,0,2.17,0,28.26,6.52,15.22,8.7,0,0,0.1326,0.1028,0
8.89,2.22,13.33,6.67,0,4.44,4.44,0,4.44,6.67,2.22,2.22,2.22,4.44,0,6.67,2.22,13.33,11.11,4.44,0.0736,0.1027,0
2.7,8.11,2.7,0,0,2.7,2.7,5.41,16.22,0,5.41,5.41,2.7,5.41,18.92,2.7,2.7,16.22,0,0,0.112,0.1022,0
18.18,0,0,9.09,0,0,0,0,9.09,0,9.09,0,9.09,9.09,9.09,9.09,9.09,9.09,0,0,0.1025,0.0651,0
4.65,4.65,2.33,4.65,4.65,4.65,6.98,4.65,4.65,9.3,6.98,2.33,2.33,6.98,2.33,9.3,2.33,2.33,9.3,4.65,0.0886,0.0902,0
8.16,2.04,14.29,0,2.04,6.12,4.08,0,0,8.16,0,4.08,10.2,6.12,0,8.16,12.24,8.16,0,6.12,0.0524,0.0496,0
0,20.69,0,3.45,6.9,10.34,0,10.34,10.34,3.45,0,10.34,10.34,0,0,0,10.34,0,0,3.45,0.0606,0.0607,0
6.45,0,3.23,0,6.45,6.45,0,6.45,3.23,22.58,3.23,0,3.23,6.45,3.23,6.45,12.9,6.45,0,3.23,0.0652,0.0691,0
8.11,8.11,8.11,5.41,0,0,5.41,2.7,2.7,2.7,8.11,0,5.41,5.41,8.11,2.7,2.7,5.41,10.81,8.11,0.1032,0.1059,0
2.44,0,2.44,0,0,7.32,2.44,7.32,14.63,9.76,2.44,7.32,0,4.88,21.95,4.88,2.44,4.88,0,4.88,0.1163,0.1072,0
6.9,0,3.45,6.9,3.45,10.34,17.24,0,13.79,3.45,0,6.9,3.45,0,3.45,6.9,0,10.34,0,3.45,0.0714,0.0732,0
5.41,8.11,0,2.7,0,5.41,2.7,16.22,10.81,5.41,2.7,2.7,2.7,5.41,24.32,5.41,0,0,0,0,0.116,0.1024,0
9.3,0,2.33,0,4.65,13.95,4.65,6.98,2.33,9.3,2.33,4.65,11.63,6.98,0,6.98,4.65,9.3,0,0,0.0543,0.0456,0
10.53,5.26,5.26,7.89,5.26,2.63,2.63,0,5.26,5.26,5.26,5.26,2.63,5.26,2.63,7.89,13.16,0,2.63,5.26,0.0752,0.0706,0
5.26,0,0,2.63,7.89,2.63,0,5.26,5.26,18.42,2.63,10.53,2.63,2.63,2.63,13.16,2.63,7.89,2.63,5.26,0.0618,0.0651,0
6.67,6.67,6.67,0,0,0,6.67,13.33,0,6.67,6.67,6.67,6.67,20,13.33,0,0,0,0,0,0.0971,0.0694,0
67.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.26,0,0,0,0.0158,0.0155,0
0,8.11,0,5.41,0,5.41,2.7,8.11,24.32,0,5.41,2.7,8.11,5.41,8.11,2.7,0,13.51,0,0,0.0911,0.0825,0
2.27,9.09,4.55,9.09,0,6.82,4.55,0,6.82,4.55,4.55,4.55,4.55,11.36,6.82,2.27,2.27,4.55,9.09,2.27,0.1022,0.0847,0
11.11,4.44,4.44,0,2.22,2.22,2.22,0,4.44,0,8.89,8.89,0,6.67,11.11,2.22,6.67,11.11,4.44,8.89,0.1033,0.0838,0
8.7,0,0,2.17,2.17,10.87,0,6.52,10.87,8.7,2.17,6.52,4.35,4.35,2.17,6.52,4.35,15.22,2.17,2.17,0.0535,0.0654,0
0,2.08,4.17,6.25,0,4.17,8.33,6.25,4.17,0,10.42,6.25,6.25,2.08,2.08,4.17,6.25,8.33,10.42,8.33,0.0702,0.0816,0
0,0,0,0,9.09,9.09,9.09,0,0,0,0,9.09,0,18.18,0,9.09,18.18,0,9.09,9.09,0.091,0.0678,0
3.23,0,0,6.45,0,6.45,12.9,6.45,6.45,12.9,0,3.23,16.13,9.68,6.45,0,0,3.23,0,6.45,0.064,0.0751,0
16.67,0,11.11,5.56,0,16.67,0,0,0,11.11,0,0,11.11,0,0,5.56,5.56,0,5.56,11.11,0.0977,0.0661,0
5.26,7.89,7.89,2.63,2.63,2.63,2.63,2.63,7.89,2.63,0,5.26,10.53,2.63,2.63,5.26,2.63,13.16,5.26,7.89,0.0906,0.0776,0
6.25,2.08,6.25,6.25,4.17,6.25,4.17,4.17,2.08,4.17,4.17,4.17,8.33,2.08,6.25,6.25,10.42,4.17,2.08,6.25,0.0903,0.0832,0
0,8.11,0,5.41,0,5.41,2.7,13.51,21.62,0,2.7,2.7,8.11,5.41,13.51,2.7,0,8.11,0,0,0.1086,0.0918,0
6.25,0,4.17,4.17,8.33,4.17,10.42,4.17,2.08,8.33,8.33,6.25,2.08,4.17,4.17,4.17,8.33,2.08,6.25,2.08,0.083,0.0709,0
2.86,5.71,0,8.57,8.57,2.86,8.57,5.71,2.86,0,5.71,5.71,5.71,2.86,2.86,14.29,0,2.86,5.71,8.57,0.055,0.0627,0
2.33,2.33,2.33,2.33,4.65,2.33,11.63,0,13.95,9.3,9.3,4.65,0,4.65,4.65,6.98,2.33,4.65,6.98,4.65,0.0886,0.0938,0
3.12,9.38,6.25,0,0,3.12,0,3.12,6.25,9.38,6.25,6.25,9.38,3.12,3.12,3.12,12.5,0,9.38,6.25,0.0892,0.0614,0
0,15.38,7.69,0,15.38,0,0,7.69,7.69,0,0,0,30.77,0,7.69,0,7.69,0,0,0,0.0587,0.0831,0
2,8,2,12,2,2,6,4,24,6,4,6,2,0,4,2,10,2,0,2,0.0772,0.0773,0
0,11.11,2.78,5.56,2.78,5.56,0,5.56,8.33,5.56,2.78,2.78,2.78,5.56,2.78,11.11,5.56,8.33,0,11.11,0.0883,0.0771,0
9.3,2.33,0,9.3,0,9.3,2.33,2.33,6.98,2.33,2.33,11.63,9.3,2.33,2.33,9.3,9.3,0,2.33,6.98,0.084,0.0684,0
4.08,8.16,2.04,2.04,2.04,4.08,8.16,0,10.2,8.16,2.04,2.04,0,6.12,6.12,12.24,12.24,8.16,0,2.04,0.0647,0.0718,0
0,0,0,4,4,8,8,0,0,8,12,4,4,4,8,12,12,8,4,0,0.0828,0.0833,0
0,3.23,0,0,9.68,9.68,6.45,6.45,6.45,3.23,3.23,3.23,6.45,0,9.68,12.9,3.23,3.23,12.9,0,0.0941,0.094,0
2.08,6.25,6.25,4.17,8.33,4.17,10.42,4.17,2.08,6.25,2.08,2.08,4.17,2.08,2.08,4.17,6.25,10.42,8.33,4.17,0.0772,0.0838,0
5.41,0,2.7,0,5.41,16.22,8.11,2.7,8.11,2.7,10.81,2.7,2.7,5.41,5.41,0,8.11,2.7,5.41,5.41,0.0994,0.0892,0
6.98,9.3,6.98,4.65,2.33,2.33,6.98,2.33,4.65,6.98,0,4.65,9.3,6.98,0,9.3,2.33,4.65,6.98,2.33,0.0745,0.0622,0
6.52,10.87,4.35,2.17,10.87,0,6.52,6.52,2.17,4.35,6.52,4.35,4.35,4.35,6.52,4.35,6.52,4.35,2.17,2.17,0.0796,0.0747,0
4.76,0,2.38,2.38,4.76,2.38,2.38,7.14,9.52,7.14,7.14,7.14,4.76,2.38,9.52,4.76,2.38,9.52,0,9.52,0.0812,0.1037,0
0,0,11.11,0,0,5.56,0,0,5.56,5.56,0,11.11,11.11,5.56,0,16.67,16.67,0,5.56,5.56,0.0666,0.042,0
6.12,4.08,2.04,2.04,2.04,8.16,2.04,4.08,10.2,6.12,2.04,4.08,2.04,6.12,22.45,6.12,0,8.16,0,2.04,0.1107,0.0907,0
6.82,6.82,2.27,11.36,6.82,6.82,6.82,4.55,6.82,6.82,13.64,2.27,4.55,0,0,6.82,0,0,2.27,4.55,0.0603,0.0679,0
