AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,Target
19.44,0,0,11.11,5.56,8.33,0,11.11,0,11.11,2.78,5.56,0,0,5.56,0,5.56,13.89,0,0,0
5.88,5.88,8.82,2.94,11.76,0,5.88,2.94,8.82,8.82,2.94,2.94,0,5.88,5.88,0,2.94,0,8.82,8.82,0
0,6.67,0,13.33,0,6.67,0,20,6.67,0,0,6.67,6.67,0,0,0,20,6.67,0,6.67,0
5.26,2.63,7.89,0,7.89,7.89,2.63,2.63,5.26,7.89,2.63,2.63,2.63,2.63,5.26,2.63,0,15.79,7.89,7.89,0
5.41,8.11,5.41,5.41,5.41,10.81,5.41,5.41,2.7,0,8.11,5.41,2.7,2.7,10.81,5.41,0,5.41,2.7,2.7,0
3.7,7.41,11.11,14.81,0,7.41,0,3.7,0,3.7,14.81,0,3.7,11.11,11.11,0,7.41,0,0,0,0
10,10,10,0,0,0,0,10,20,0,0,10,0,0,10,10,0,0,10,0,0
4.44,4.44,0,0,2.22,8.89,4.44,8.89,4.44,2.22,6.67,0,4.44,11.11,4.44,4.44,4.44,4.44,11.11,8.89,0
5.56,11.11,2.78,8.33,2.78,2.78,5.56,2.78,2.78,5.56,2.78,2.78,8.33,5.56,2.78,2.78,8.33,8.33,5.56,2.78,0
0,4.88,2.44,2.44,7.32,17.07,0,0,4.88,7.32,7.32,12.2,9.76,4.88,4.88,0,4.88,2.44,4.88,2.44,0
0,8,0,12,0,4,8,4,8,8,8,8,0,0,0,4,4,12,8,4,0
16,0,12,0,4,6,2,4,4,16,2,0,8,2,0,6,10,4,4,0,0
0,10,0,0,0,10,0,0,10,0,0,20,20,0,10,0,10,0,10,0,0
10.26,10.26,12.82,2.56,2.56,12.82,5.13,2.56,2.56,5.13,5.13,2.56,2.56,2.56,2.56,5.13,7.69,0,2.56,2.56,0
0,0,0,0,0,7.14,14.29,0,7.14,7.14,14.29,0,0,14.29,0,14.29,7.14,7.14,0,7.14,0
5.26,7.89,0,2.63,0,7.89,5.26,7.89,15.79,0,2.63,0,2.63,7.89,13.16,5.26,2.63,13.16,0,0,0
8.11,0,2.7,2.7,2.7,16.22,8.11,2.7,10.81,8.11,10.81,0,0,5.41,0,0,0,10.81,0,10.81,0
2,16,0,0,0,0,0,0,4,0,4,0,0,0,54,8,2,4,0,6,0
5,0,5,5,0,5,5,5,5,5,5,0,10,10,10,0,10,10,5,0,0
0,0,0,0,10,10,0,0,0,10,0,0,0,20,20,20,0,10,0,0,0
4.55,0,0,2.27,2.27,6.82,4.55,0,18.18,9.09,4.55,2.27,2.27,2.27,22.73,6.82,4.55,4.55,0,2.27,0
10.81,2.7,8.11,0,2.7,2.7,2.7,8.11,5.41,5.41,5.41,13.51,2.7,5.41,8.11,0,8.11,0,8.11,0,0
10.53,0,5.26,0,5.26,15.79,0,15.79,0,5.26,5.26,5.26,10.53,0,5.26,0,15.79,0,0,0,0
20,0,0,10,10,0,0,10,0,0,0,0,10,30,0,0,0,10,0,0,0
4.65,0,4.65,6.98,2.33,6.98,4.65,2.33,9.3,6.98,9.3,2.33,2.33,6.98,2.33,4.65,2.33,13.95,0,6.98,0
8.16,4.08,4.08,4.08,6.12,10.2,2.04,4.08,10.2,4.08,0,8.16,8.16,4.08,10.2,0,4.08,6.12,0,2.04,0
0,0,10,0,10,0,10,0,10,20,0,0,0,0,0,20,20,0,0,0,0
14.29,2.04,2.04,2.04,6.12,0,6.12,10.2,0,10.2,2.04,4.08,4.08,4.08,8.16,2.04,4.08,6.12,6.12,6.12,0
22.22,0,11.11,0,0,5.56,0,5.56,0,0,0,0,5.56,5.56,5.56,16.67,5.56,11.11,5.56,0,0
8.33,2.08,2.08,8.33,2.08,6.25,0,2.08,4.17,4.17,4.17,0,2.08,2.08,14.58,14.58,4.17,12.5,2.08,4.17,0
13.64,6.82,4.55,6.82,6.82,4.55,2.27,4.55,2.27,0,2.27,2.27,6.82,6.82,2.27,4.55,2.27,0,11.36,9.09,0
3.23,0,6.45,6.45,6.45,3.23,9.68,3.23,12.9,3.23,3.23,0,3.23,3.23,3.23,6.45,6.45,3.23,12.9,3.23,0
0,10,5,5,5,10,5,0,2.5,7.5,5,0,5,7.5,2.5,10,2.5,0,10,7.5,0
2.7,0,5.41,0,5.41,5.41,2.7,24.32,5.41,13.51,2.7,8.11,2.7,0,0,13.51,5.41,2.7,0,0,0
0,3.45,3.45,3.45,3.45,0,0,24.14,10.34,0,3.45,3.45,3.45,10.34,6.9,10.34,3.45,3.45,3.45,3.45,0
8.33,0,2.78,5.56,5.56,2.78,0,13.89,5.56,16.67,2.78,8.33,2.78,0,0,5.56,5.56,11.11,0,2.78,0
0,0,5.26,10.53,0,0,0,5.26,5.26,10.53,10.53,10.53,0,10.53,5.26,5.26,10.53,0,0,10.53,0
0,20.69,3.45,3.45,3.45,13.79,0,6.9,0,3.45,0,3.45,10.34,0,3.45,3.45,20.69,0,0,3.45,0
13.33,6.67,0,20,13.33,6.67,6.67,0,0,0,13.33,13.33,0,0,6.67,0,0,0,0,0,0
6.82,4.55,0,2.27,4.55,6.82,0,2.27,22.73,4.55,4.55,2.27,2.27,6.82,9.09,6.82,0,13.64,0,0,0
4.17,8.33,2.08,2.08,4.17,6.25,0,10.42,14.58,4.17,4.17,0,6.25,2.08,6.25,0,6.25,10.42,2.08,6.25,0
2.27,9.09,2.27,4.55,9.09,6.82,6.82,9.09,2.27,2.27,4.55,6.82,2.27,4.55,6.82,4.55,2.27,2.27,4.55,6.82,0
8.7,10.87,4.35,2.17,2.17,6.52,0,2.17,10.87,4.35,8.7,4.35,2.17,2.17,2.17,6.52,10.87,4.35,2.17,4.35,0
9.09,2.27,0,0,2.27,6.82,4.55,6.82,11.36,2.27,4.55,4.55,2.27,2.27,25,6.82,2.27,4.55,0,2.27,0
13.33,0,13.33,20,0,0,0,0,0,6.67,6.67,0,0,13.33,13.33,0,0,6.67,0,6.67,0
4.26,0,0,0,4.26,4.26,2.13,6.38,10.64,8.51,4.26,4.26,2.13,2.13,23.4,10.64,8.51,2.13,0,2.13,0
6.82,4.55,9.09,11.36,2.27,2.27,2.27,4.55,6.82,2.27,4.55,2.27,11.36,4.55,6.82,4.55,4.55,2.27,2.27,4.55,0
5.26,2.63,0,0,0,10.53,5.26,5.26,7.89,0,15.79,0,10.53,5.26,2.63,2.63,5.26,0,13.16,7.89,0
8.11,0,5.41,0,2.7,5.41,0,2.7,0,8.11,0,2.7,5.41,10.81,27.03,5.41,5.41,0,5.41,5.41,0
5.88,11.76,5.88,2.94,5.88,2.94,2.94,2.94,5.88,5.88,8.82,8.82,2.94,2.94,2.94,2.94,2.94,8.82,5.88,0,0
0,2.22,4.44,4.44,2.22,8.89,2.22,0,6.67,2.22,8.89,6.67,0,6.67,13.33,4.44,6.67,4.44,8.89,6.67,0
0,0,0,0,13.33,0,0,33.33,0,13.33,3.33,10,3.33,6.67,0,13.33,3.33,0,0,0,0
0,6.82,4.55,2.27,9.09,9.09,15.91,0,4.55,0,9.09,2.27,0,2.27,6.82,2.27,9.09,9.09,4.55,2.27,0
15.56,0,0,0,4.44,6.67,2.22,0,11.11,6.67,4.44,4.44,2.22,2.22,24.44,8.89,4.44,2.22,0,0,0
6,2,6,2,12,0,8,6,2,8,0,12,4,0,8,6,8,4,4,2,0
0,0,18.18,0,0,9.09,9.09,0,0,9.09,9.09,0,9.09,0,0,9.09,18.18,0,0,9.09,0
9.09,27.27,9.09,0,9.09,0,9.09,0,0,9.09,0,18.18,0,0,0,0,0,0,9.09,0,0
13.04,6.52,2.17,2.17,6.52,2.17,8.7,8.7,4.35,0,6.52,4.35,0,2.17,6.52,4.35,10.87,0,6.52,4.35,0
4,6,6,10,6,4,6,2,6,8,4,2,2,8,6,8,6,0,6,0,0
9.09,0,9.09,9.09,0,0,9.09,9.09,0,0,9.09,9.09,0,0,0,0,18.18,9.09,9.09,0,0
5.26,0,0,2.63,7.89,2.63,0,5.26,5.26,18.42,2.63,10.53,5.26,2.63,2.63,10.53,2.63,7.89,2.63,5.26,0
4.08,6.12,4.08,6.12,4.08,6.12,4.08,4.08,6.12,2.04,0,0,10.2,8.16,4.08,10.2,2.04,8.16,8.16,2.04,0
6.25,4.17,16.67,0,0,4.17,4.17,10.42,2.08,6.25,6.25,8.33,2.08,4.17,8.33,6.25,2.08,2.08,4.17,2.08,0
0,0,12,8,8,0,0,12,8,8,8,16,0,0,0,8,4,4,4,0,0
0,3.7,0,7.41,7.41,11.11,0,7.41,3.7,3.7,7.41,3.7,3.7,0,18.52,7.41,3.7,3.7,3.7,3.7,0
0,5.56,5.56,2.78,13.89,8.33,0,5.56,2.78,2.78,11.11,5.56,5.56,5.56,0,8.33,0,2.78,5.56,8.33,0
0,0,8.33,8.33,0,0,0,0,0,0,8.33,8.33,8.33,16.67,0,8.33,0,0,25,8.33,0
20,0,10,0,0,0,0,0,10,10,10,0,20,0,0,0,10,10,0,0,0
5.88,0,8.82,11.76,8.82,0,5.88,8.82,5.88,8.82,2.94,2.94,0,5.88,5.88,2.94,2.94,8.82,2.94,0,0
2.94,8.82,0,5.88,2.94,5.88,8.82,5.88,5.88,8.82,0,2.94,2.94,2.94,8.82,8.82,8.82,2.94,0,5.88,0
2.5,0,7.5,15,2.5,2.5,7.5,10,0,2.5,5,7.5,2.5,5,2.5,7.5,7.5,2.5,7.5,2.5,0
0,8.11,8.11,5.41,2.7,5.41,0,2.7,5.41,0,10.81,8.11,5.41,2.7,5.41,2.7,10.81,2.7,8.11,5.41,0
0,8.33,0,2.78,13.89,2.78,2.78,0,8.33,8.33,5.56,5.56,8.33,11.11,2.78,2.78,5.56,2.78,0,8.33,0
13.33,0,6.67,20,0,0,6.67,6.67,0,0,0,6.67,6.67,13.33,0,6.67,13.33,0,0,0,0
6.67,6.67,6.67,6.67,0,0,0,0,6.67,0,0,0,6.67,0,6.67,0,20,13.33,6.67,13.33,0
8.33,0,0,8.33,0,8.33,0,8.33,8.33,0,0,0,0,8.33,0,16.67,8.33,25,0,0,0
0,0,10,0,20,10,0,0,20,20,0,0,0,10,10,0,0,0,0,0,0
0,7.89,5.26,2.63,7.89,5.26,5.26,5.26,0,5.26,7.89,7.89,5.26,10.53,5.26,2.63,7.89,2.63,2.63,2.63,0
0,0,7.69,0,0,0,0,0,7.69,23.08,7.69,0,15.38,7.69,0,7.69,0,15.38,0,7.69,0
0,15.91,4.55,0,2.27,4.55,4.55,4.55,9.09,4.55,6.82,6.82,4.55,11.36,6.82,2.27,2.27,2.27,0,6.82,0
13.04,8.7,4.35,4.35,0,4.35,4.35,0,0,4.35,0,13.04,13.04,0,4.35,4.35,0,17.39,0,4.35,0
8.11,10.81,0,2.7,2.7,8.11,2.7,5.41,0,5.41,8.11,0,0,8.11,2.7,10.81,5.41,10.81,5.41,2.7,0
12.5,7.5,5,5,5,5,2.5,2.5,2.5,0,2.5,5,15,2.5,5,2.5,5,7.5,5,2.5,0
0,0,0,0,0,3.03,0,0,0,0,3.03,0,9.09,0,66.67,12.12,0,6.06,0,0,0
0,0,0,0,10,0,0,10,0,10,20,0,40,0,0,10,0,0,0,0,0
2.78,2.78,0,2.78,5.56,5.56,11.11,5.56,8.33,5.56,5.56,5.56,2.78,5.56,2.78,2.78,0,11.11,8.33,5.56,0
5.41,5.41,0,2.7,0,2.7,2.7,5.41,2.7,13.51,16.22,10.81,2.7,8.11,10.81,0,2.7,5.41,2.7,0,0
2.94,2.94,2.94,14.71,2.94,0,11.76,2.94,2.94,2.94,5.88,5.88,8.82,5.88,5.88,2.94,2.94,2.94,2.94,8.82,0
0,20,3.33,3.33,3.33,10,0,6.67,6.67,3.33,0,6.67,6.67,0,0,6.67,6.67,13.33,0,3.33,0
5,2.5,7.5,17.5,2.5,0,2.5,5,7.5,10,2.5,7.5,0,2.5,10,2.5,0,10,0,5,0
10.42,8.33,0,8.33,4.17,6.25,0,4.17,14.58,6.25,2.08,8.33,6.25,0,12.5,0,4.17,0,0,4.17,0
9.09,0,9.09,9.09,9.09,0,0,0,0,0,0,9.09,27.27,0,9.09,9.09,0,9.09,0,0,0
6.82,4.55,13.64,6.82,9.09,4.55,0,0,9.09,2.27,2.27,2.27,9.09,4.55,4.55,11.36,2.27,4.55,0,2.27,0
23.53,0,5.88,5.88,5.88,0,5.88,0,11.76,5.88,0,0,0,11.76,11.76,5.88,5.88,0,0,0,0
0,2.44,12.2,2.44,7.32,4.88,4.88,2.44,4.88,2.44,7.32,2.44,7.32,9.76,4.88,2.44,2.44,2.44,2.44,14.63,0
13.16,10.53,10.53,2.63,5.26,10.53,0,0,13.16,0,2.63,2.63,2.63,2.63,2.63,2.63,2.63,0,13.16,2.63,0
4.88,4.88,9.76,9.76,0,2.44,7.32,4.88,7.32,4.88,4.88,2.44,4.88,4.88,2.44,7.32,9.76,2.44,2.44,2.44,0
0,12.5,6.25,0,6.25,6.25,0,0,0,0,18.75,6.25,0,0,6.25,12.5,6.25,18.75,0,0,0
5.56,11.11,0,0,0,0,5.56,0,22.22,11.11,0,16.67,5.56,0,5.56,5.56,0,0,11.11,0,0
0,20.69,6.9,3.45,3.45,17.24,0,3.45,0,3.45,0,3.45,10.34,0,3.45,3.45,17.24,3.45,0,0,0
0,8,0,4,20,0,0,0,8,0,8,4,4,4,8,8,8,8,8,0,0
4.76,0,4.76,4.76,4.76,0,4.76,14.29,0,4.76,0,4.76,0,14.29,4.76,9.52,4.76,9.52,9.52,0,0
0,0,16.67,8.33,0,8.33,8.33,0,8.33,0,0,0,16.67,16.67,0,0,8.33,8.33,0,0,0
0,0,8.33,8.33,8.33,16.67,0,0,0,8.33,0,8.33,8.33,0,8.33,8.33,16.67,0,0,0,0
4.55,6.82,2.27,6.82,11.36,6.82,9.09,2.27,4.55,2.27,13.64,2.27,0,4.55,0,4.55,2.27,4.55,9.09,2.27,0
2.63,2.63,0,2.63,10.53,5.26,0,5.26,2.63,15.79,2.63,10.53,7.89,2.63,2.63,10.53,2.63,5.26,2.63,5.26,0
4.17,0,4.17,10.42,2.08,6.25,4.17,8.33,8.33,6.25,2.08,8.33,4.17,6.25,4.17,6.25,6.25,2.08,4.17,2.08,0
0,27.27,0,0,9.09,0,0,9.09,9.09,9.09,0,0,9.09,0,18.18,0,0,0,9.09,0,0
4,8,4,8,12,6,4,2,4,8,2,4,6,2,2,2,8,6,2,6,0
10,20,0,0,0,0,0,0,10,0,0,10,10,10,0,0,20,0,0,10,0
0,0,0,0,20,30,0,0,0,0,10,0,10,0,10,20,0,0,0,0,0
9.52,0,0,4.76,14.29,23.81,4.76,4.76,14.29,9.52,4.76,0,0,0,0,4.76,0,4.76,0,0,0
10.81,0,0,8.11,5.41,13.51,0,2.7,2.7,21.62,10.81,2.7,0,2.7,0,2.7,2.7,10.81,2.7,0,0
0,14.29,0,0,9.52,0,4.76,0,14.29,4.76,0,19.05,0,9.52,4.76,0,14.29,4.76,0,0,0
7.5,7.5,2.5,2.5,0,2.5,5,5,5,7.5,2.5,0,7.5,7.5,2.5,12.5,7.5,5,7.5,2.5,0
9.3,0,2.33,4.65,2.33,4.65,0,2.33,9.3,6.98,2.33,6.98,2.33,6.98,2.33,9.3,2.33,6.98,9.3,9.3,0
0,0,7.14,0,0,7.14,7.14,14.29,14.29,14.29,0,0,0,7.14,0,7.14,0,14.29,7.14,0,0
2.33,9.3,2.33,6.98,4.65,0,4.65,4.65,2.33,4.65,4.65,6.98,9.3,4.65,4.65,4.65,2.33,9.3,6.98,4.65,0
11.9,0,0,9.52,4.76,2.38,0,11.9,11.9,11.9,0,7.14,0,7.14,4.76,4.76,4.76,0,0,7.14,0
0,8.33,6.25,2.08,6.25,8.33,4.17,2.08,6.25,4.17,8.33,0,6.25,4.17,8.33,6.25,4.17,2.08,6.25,6.25,0
5.71,2.86,0,0,5.71,0,2.86,0,2.86,0,8.57,8.57,22.86,8.57,2.86,2.86,2.86,8.57,2.86,11.43,0
2.17,2.17,4.35,2.17,6.52,2.17,0,0,6.52,21.74,2.17,10.87,15.22,4.35,2.17,8.7,4.35,4.35,0,0,0
6.25,10.42,2.08,6.25,8.33,8.33,2.08,2.08,4.17,2.08,6.25,6.25,8.33,4.17,6.25,4.17,0,2.08,6.25,4.17,0
11.9,7.14,4.76,4.76,0,4.76,4.76,9.52,7.14,2.38,7.14,0,4.76,7.14,7.14,0,4.76,2.38,2.38,7.14,0
13.33,0,6.67,0,6.67,3.33,0,10,0,20,3.33,0,0,6.67,3.33,10,3.33,10,0,3.33,0
0,0,8.57,8.57,8.57,2.86,2.86,14.29,5.71,5.71,0,2.86,2.86,2.86,2.86,11.43,2.86,2.86,5.71,8.57,0
5.56,8.33,2.78,0,5.56,2.78,0,5.56,2.78,2.78,2.78,5.56,5.56,2.78,11.11,8.33,8.33,5.56,8.33,5.56,0
2,12,2,8,6,8,6,6,0,10,0,8,4,4,6,8,0,6,0,4,0
2.63,2.63,5.26,2.63,2.63,5.26,0,7.89,2.63,7.89,5.26,5.26,7.89,7.89,5.26,2.63,2.63,7.89,10.53,5.26,0
4.08,8.16,0,0,0,4.08,2.04,0,0,0,2.04,0,0,0,57.14,10.2,2.04,2.04,0,8.16,0
4.65,4.65,2.33,0,4.65,2.33,4.65,2.33,0,11.63,6.98,4.65,2.33,6.98,9.3,6.98,6.98,9.3,9.3,0,0
8.82,8.82,5.88,11.76,0,0,0,2.94,2.94,2.94,2.94,2.94,2.94,5.88,0,5.88,11.76,2.94,11.76,8.82,0
3.57,7.14,3.57,3.57,7.14,7.14,7.14,3.57,7.14,10.71,3.57,0,0,7.14,10.71,0,3.57,0,10.71,3.57,0
2.7,5.41,2.7,2.7,5.41,0,2.7,2.7,18.92,10.81,5.41,8.11,2.7,10.81,2.7,2.7,0,0,5.41,8.11,0
0,8.11,5.41,0,0,5.41,5.41,8.11,16.22,0,5.41,2.7,5.41,8.11,13.51,2.7,0,13.51,0,0,0
27.27,0,0,0,9.09,0,18.18,0,9.09,0,9.09,0,0,9.09,9.09,9.09,0,0,0,0,0
0,0,2.7,2.7,5.41,2.7,8.11,2.7,5.41,2.7,5.41,8.11,16.22,8.11,0,5.41,5.41,5.41,5.41,8.11,0
8.7,6.52,2.17,4.35,4.35,2.17,4.35,6.52,4.35,4.35,2.17,2.17,8.7,2.17,13.04,4.35,4.35,4.35,2.17,8.7,0
0,6.82,4.55,2.27,6.82,4.55,4.55,2.27,6.82,6.82,9.09,4.55,2.27,4.55,4.55,6.82,2.27,6.82,4.55,9.09,0
3.45,20.69,6.9,0,0,13.79,0,3.45,6.9,6.9,3.45,3.45,3.45,3.45,13.79,3.45,0,3.45,0,3.45,0
4.55,0,2.27,4.55,4.55,13.64,9.09,2.27,0,9.09,2.27,11.36,6.82,2.27,4.55,2.27,6.82,9.09,0,4.55,0
2.94,8.82,2.94,11.76,5.88,8.82,0,11.76,5.88,2.94,5.88,8.82,8.82,0,2.94,2.94,0,2.94,0,5.88,0
11.11,0,11.11,0,5.56,0,0,5.56,11.11,11.11,0,11.11,0,11.11,5.56,0,0,16.67,0,0,0
2.7,0,2.7,8.11,5.41,2.7,5.41,0,8.11,8.11,2.7,10.81,5.41,2.7,8.11,2.7,10.81,0,5.41,8.11,0
3.12,0,9.38,12.5,9.38,0,3.12,6.25,6.25,9.38,0,6.25,9.38,6.25,6.25,6.25,0,0,0,6.25,0
6.12,6.12,6.12,4.08,8.16,2.04,10.2,0,6.12,2.04,0,8.16,4.08,6.12,6.12,8.16,8.16,4.08,2.04,2.04,0
3.03,0,3.03,6.06,3.03,12.12,0,6.06,9.09,12.12,3.03,3.03,6.06,0,6.06,0,15.15,9.09,0,3.03,0
8.7,0,0,0,4.35,6.52,4.35,0,8.7,6.52,4.35,6.52,2.17,4.35,23.91,6.52,6.52,6.52,0,0,0
8.16,8.16,2.04,8.16,0,4.08,0,4.08,10.2,6.12,4.08,2.04,6.12,0,14.29,2.04,2.04,12.24,0,6.12,0
0,20.59,5.88,5.88,2.94,2.94,2.94,2.94,2.94,2.94,8.82,8.82,5.88,8.82,5.88,0,2.94,0,2.94,5.88,0
2.7,8.11,2.7,0,0,5.41,2.7,10.81,21.62,0,5.41,0,5.41,5.41,13.51,2.7,2.7,10.81,0,0,0
2.86,8.57,14.29,2.86,8.57,2.86,5.71,0,5.71,11.43,5.71,2.86,8.57,0,8.57,2.86,2.86,5.71,0,0,0
5.26,0,5.26,0,15.79,15.79,0,5.26,0,10.53,0,0,5.26,10.53,5.26,10.53,0,10.53,0,0,0
2.27,6.82,6.82,2.27,2.27,6.82,2.27,11.36,4.55,4.55,0,4.55,6.82,2.27,6.82,9.09,4.55,9.09,4.55,2.27,0
14.29,4.76,4.76,2.38,9.52,2.38,2.38,7.14,4.76,4.76,2.38,4.76,4.76,2.38,4.76,4.76,7.14,2.38,2.38,7.14,0
0,10,0,10,20,10,10,0,0,0,0,0,10,0,10,20,0,0,0,0,0
0,0,5.88,8.82,14.71,5.88,5.88,5.88,8.82,14.71,2.94,2.94,0,2.94,5.88,2.94,2.94,2.94,2.94,2.94,0
11.76,0,0,5.88,0,0,5.88,5.88,0,5.88,5.88,17.65,11.76,5.88,5.88,0,0,5.88,11.76,0,0
7.14,7.14,0,7.14,0,7.14,2.38,2.38,2.38,4.76,4.76,2.38,11.9,9.52,2.38,2.38,7.14,4.76,4.76,9.52,0
5.56,2.78,2.78,5.56,8.33,2.78,8.33,5.56,5.56,11.11,5.56,2.78,8.33,2.78,0,11.11,5.56,0,2.78,2.78,0
4.65,27.91,6.98,0,0,9.3,0,0,13.95,0,2.33,11.63,2.33,9.3,0,4.65,2.33,4.65,0,0,0
13.64,0,0,0,4.55,6.82,2.27,0,11.36,6.82,4.55,2.27,2.27,2.27,25,6.82,4.55,6.82,0,0,0
7.89,5.26,2.63,5.26,5.26,5.26,5.26,2.63,5.26,5.26,2.63,7.89,7.89,0,5.26,5.26,0,5.26,10.53,5.26,0
9.3,2.33,4.65,2.33,6.98,2.33,11.63,2.33,2.33,2.33,4.65,9.3,4.65,4.65,9.3,13.95,2.33,2.33,0,2.33,0
0,0,0,0,0,13.33,0,13.33,0,6.67,0,6.67,13.33,6.67,0,20,13.33,0,0,6.67,0
8.33,0,8.33,2.78,5.56,2.78,5.56,2.78,0,5.56,0,0,11.11,13.89,5.56,5.56,8.33,2.78,0,11.11,0
4,0,4,8,4,4,4,2,8,16,6,6,6,4,6,2,6,6,0,4,0
5.13,10.26,7.69,0,5.13,10.26,5.13,0,7.69,2.56,7.69,2.56,2.56,5.13,2.56,0,7.69,0,5.13,12.82,0
10,2,6,0,2,6,4,4,6,2,6,4,8,8,2,0,12,6,2,10,0
6.52,2.17,2.17,4.35,13.04,8.7,6.52,2.17,8.7,2.17,2.17,2.17,2.17,2.17,4.35,0,8.7,8.7,10.87,2.17,0
0,2.7,8.11,0,16.22,8.11,0,2.7,5.41,10.81,2.7,5.41,5.41,0,5.41,2.7,8.11,13.51,0,2.7,0
6.82,0,0,0,2.27,9.09,2.27,2.27,18.18,6.82,2.27,2.27,2.27,2.27,25,2.27,6.82,4.55,2.27,2.27,0
6.67,4.44,6.67,4.44,6.67,4.44,4.44,6.67,4.44,2.22,4.44,0,6.67,2.22,2.22,11.11,8.89,4.44,2.22,6.67,0
7.69,0,2.56,0,10.26,5.13,2.56,10.26,0,10.26,5.13,0,5.13,5.13,7.69,5.13,10.26,7.69,2.56,2.56,0
5.56,0,0,0,5.56,5.56,11.11,0,5.56,5.56,11.11,5.56,11.11,0,11.11,11.11,0,0,5.56,5.56,0
9.3,2.33,0,6.98,9.3,6.98,4.65,11.63,2.33,2.33,9.3,6.98,2.33,6.98,0,6.98,0,6.98,4.65,0,0
2.33,2.33,2.33,4.65,9.3,2.33,2.33,6.98,2.33,2.33,4.65,6.98,4.65,4.65,9.3,6.98,2.33,6.98,13.95,2.33,0
17.39,4.35,4.35,0,0,0,13.04,4.35,4.35,0,8.7,0,8.7,4.35,0,8.7,8.7,4.35,4.35,4.35,0
6.82,2.27,2.27,2.27,6.82,4.55,4.55,4.55,6.82,9.09,6.82,0,11.36,6.82,2.27,6.82,6.82,4.55,2.27,2.27,0
11.63,4.65,2.33,4.65,2.33,4.65,4.65,4.65,6.98,6.98,6.98,11.63,6.98,2.33,0,6.98,2.33,2.33,4.65,2.33,0
11.9,7.14,0,2.38,4.76,2.38,7.14,7.14,4.76,0,9.52,9.52,2.38,4.76,4.76,2.38,7.14,2.38,7.14,2.38,0
9.52,4.76,9.52,0,0,0,9.52,9.52,4.76,4.76,4.76,9.52,0,0,4.76,4.76,0,0,19.05,4.76,0
3.23,0,3.23,6.45,9.68,6.45,6.45,3.23,3.23,6.45,3.23,6.45,6.45,16.13,3.23,6.45,6.45,0,3.23,0,0
3.45,3.45,10.34,3.45,6.9,3.45,3.45,3.45,3.45,6.9,3.45,6.9,10.34,6.9,6.9,10.34,0,3.45,0,3.45,0
5.88,0,0,5.88,14.71,2.94,0,8.82,8.82,14.71,2.94,2.94,8.82,0,2.94,2.94,8.82,5.88,0,2.94,0
8.33,0,0,0,0,0,0,8.33,8.33,0,8.33,8.33,16.67,16.67,0,8.33,0,16.67,0,0,0
0,9.68,6.45,6.45,3.23,6.45,0,9.68,6.45,9.68,0,3.23,3.23,9.68,6.45,0,6.45,3.23,0,9.68,0
2.56,2.56,5.13,2.56,2.56,7.69,2.56,7.69,5.13,2.56,7.69,12.82,0,7.69,10.26,0,10.26,5.13,5.13,0,0
2.33,2.33,4.65,6.98,4.65,2.33,2.33,4.65,4.65,0,9.3,4.65,6.98,2.33,9.3,11.63,4.65,9.3,4.65,2.33,0
0,10,0,10,0,5,10,0,0,10,10,10,10,0,5,5,0,5,10,0,0
11.11,2.22,8.89,2.22,2.22,6.67,6.67,4.44,2.22,6.67,6.67,6.67,2.22,4.44,4.44,2.22,6.67,4.44,2.22,6.67,0
2.86,2.86,2.86,20,0,0,0,17.14,2.86,0,2.86,34.29,2.86,5.71,2.86,0,0,0,0,2.86,0
4.88,4.88,2.44,0,2.44,0,4.88,2.44,9.76,4.88,2.44,4.88,12.2,0,2.44,7.32,14.63,4.88,4.88,9.76,0
8.7,8.7,8.7,2.17,0,4.35,2.17,2.17,6.52,4.35,4.35,13.04,8.7,6.52,2.17,6.52,2.17,0,6.52,2.17,0
4.17,2.08,4.17,4.17,8.33,8.33,2.08,2.08,2.08,12.5,10.42,0,4.17,8.33,2.08,12.5,2.08,4.17,2.08,4.17,0
6.52,0,10.87,4.35,13.04,8.7,4.35,6.52,2.17,2.17,10.87,8.7,8.7,0,4.35,2.17,2.17,0,2.17,2.17,0
3.45,3.45,3.45,6.9,6.9,3.45,3.45,6.9,3.45,0,3.45,3.45,0,6.9,6.9,10.34,13.79,3.45,10.34,0,0
5,0,2.5,0,0,0,10,0,5,0,2.5,0,10,2.5,42.5,5,7.5,5,0,2.5,0
6.82,4.55,2.27,4.55,9.09,0,4.55,9.09,6.82,6.82,4.55,6.82,6.82,4.55,0,2.27,0,4.55,6.82,9.09,0
0,5.56,5.56,5.56,2.78,5.56,2.78,2.78,8.33,5.56,8.33,5.56,11.11,0,2.78,2.78,2.78,5.56,8.33,8.33,0
0,2.22,4.44,2.22,8.89,6.67,8.89,2.22,11.11,8.89,2.22,11.11,6.67,4.44,0,4.44,2.22,0,6.67,6.67,0
10,5,7.5,5,5,0,2.5,2.5,5,0,7.5,5,0,10,5,5,7.5,7.5,10,0,0
9.09,12.12,3.03,3.03,0,9.09,6.06,3.03,3.03,18.18,0,3.03,6.06,6.06,6.06,3.03,6.06,0,0,3.03,0
